Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
BAR98, No, No, Yes, 18, 42.667, 15, 51.333, 16, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
94.34, 1, 39.77, 334,                              1, 30.98, 231,                              4, 2.15, 90, 90.0,                              45
94.43, 1, 39.87, 335,                              1, 31.08, 232,                              4, 2.24, 94, 90.0,                              45
94.53, 1, 39.96, 336,                              1, 31.17, 232,                              4, 2.34, 98, 90.0,                              45
94.62, 1, 40.06, 337,                              1, 31.27, 233,                              4, 2.43, 103, 90.0,                              45
94.7, 1, 40.14, 338,                              1, 31.35, 234,                              4, 2.51, 106, 90.0,                              45
94.8, 1, 40.23, 338,                              1, 31.44, 234,                              4, 2.61, 110, 90.0,                              45
94.89, 1, 40.33, 339,                              1, 31.54, 235,                              4, 2.7, 114, 90.0,                              45
94.97, 1, 40.41, 340,                              1, 31.62, 236,                              4, 2.78, 118, 90.0,                              45
95.05, 1, 40.49, 340,                              1, 31.7, 236,                              4, 2.86, 121, 90.0,                              45
95.13, 1, 40.57, 341,                              1, 31.78, 237,                              4, 2.94, 125, 90.0,                              45
95.23, 1, 40.66, 342,                              1, 31.87, 237,                              4, 3.04, 129, 90.0,                              45
95.3, 1, 40.74, 343,                              1, 31.95, 238,                              4, 3.11, 132, 90.0,                              45
95.38, 1, 40.82, 343,                              1, 32.03, 239,                              4, 3.19, 136, 90.0,                              45
95.46, 1, 40.9, 344,                              1, 32.11, 239,                              4, 3.27, 139, 90.0,                              45
95.54, 1, 40.98, 345,                              1, 32.19, 240,                              4, 3.35, 142, 90.0,                              45
95.62, 1, 41.06, 345,                              1, 32.26, 240,                              4, 3.43, 146, 90.0,                              45
95.7, 1, 41.13, 346,                              1, 32.34, 241,                              4, 3.51, 149, 90.0,                              45
95.79, 1, 41.23, 347,                              1, 32.44, 242,                              4, 3.6, 153, 90.0,                              45
95.87, 1, 41.31, 347,                              1, 32.52, 242,                              4, 3.68, 157, 90.0,                              45
95.95, 1, 41.38, 348,                              1, 32.59, 243,                              4, 3.76, 160, 90.0,                              45
96.04, 1, 41.48, 349,                              1, 32.69, 244,                              4, 3.85, 164, 90.0,                              45
96.12, 1, 41.56, 349,                              1, 32.77, 244,                              4, 3.93, 168, 90.0,                              45
96.2, 1, 41.64, 350,                              1, 32.84, 245,                              4, 4.01, 171, 90.0,                              45
96.28, 1, 41.71, 351,                              1, 32.92, 245,                              4, 4.09, 174, 90.0,                              45
96.37, 1, 41.81, 352,                              1, 33.02, 246,                              4, 4.18, 179, 90.0,                              45
96.47, 1, 41.9, 352,                              1, 33.11, 247,                              4, 4.28, 183, 90.0,                              45
96.55, 1, 41.99, 353,                              1, 33.2, 247,                              4, 4.36, 186, 90.0,                              45
96.63, 1, 42.07, 354,                              1, 33.28, 248,                              4, 4.44, 190, 90.0,                              45
96.72, 1, 42.15, 354,                              1, 33.36, 249,                              4, 4.53, 193, 90.0,                              45
96.81, 1, 42.25, 355,                              1, 33.46, 249,                              4, 4.62, 198, 90.0,                              45
96.91, 1, 42.34, 356,                              1, 33.55, 250,                              4, 4.72, 202, 90.0,                              45
96.99, 1, 42.42, 357,                              1, 33.63, 251,                              4, 4.8, 205, 90.0,                              45
97.08, 1, 42.52, 357,                              1, 33.73, 251,                              4, 4.89, 209, 90.0,                              45
97.16, 1, 42.6, 358,                              1, 33.81, 252,                              4, 4.97, 213, 90.0,                              45
97.24, 2, 0.07, 359,                              1, 33.88, 252,                              4, 5.05, 216, 90.0,                              45
97.32, 2, 0.15, 0,                              1, 33.96, 253,                              4, 5.13, 220, 90.0,                              45
97.4, 2, 0.23, 1,                              1, 34.05, 254,                              4, 5.21, 223, 90.0,                              45
97.48, 2, 0.32, 1,                              1, 34.13, 254,                              4, 5.29, 227, 90.0,                              45
97.56, 2, 0.4, 2,                              1, 34.21, 255,                              4, 5.37, 230, 90.0,                              45
97.65, 2, 0.48, 3,                              1, 34.29, 256,                              4, 5.46, 234, 90.0,                              45
97.74, 2, 0.58, 4,                              1, 34.39, 256,                              4, 5.55, 238, 90.0,                              45
97.83, 2, 0.66, 4,                              1, 34.47, 257,                              4, 5.64, 242, 90.0,                              45
97.92, 2, 0.76, 5,                              1, 34.57, 258,                              4, 5.73, 246, 90.0,                              45
98.01, 2, 0.84, 6,                              1, 34.65, 258,                              4, 5.82, 249, 90.0,                              45
98.1, 2, 0.94, 7,                              1, 34.75, 259,                              4, 5.91, 254, 90.0,                              45
98.18, 2, 1.02, 7,                              1, 34.83, 260,                              4, 5.99, 257, 90.0,                              45
98.27, 2, 1.1, 8,                              1, 34.91, 260,                              4, 6.08, 261, 90.0,                              45
98.35, 2, 1.18, 9,                              1, 34.99, 261,                              4, 6.16, 264, 90.0,                              45
98.44, 2, 1.28, 10,                              1, 35.09, 262,                              4, 6.25, 268, 90.0,                              45
98.52, 2, 1.36, 10,                              1, 35.17, 262,                              4, 6.33, 272, 90.0,                              45
98.61, 2, 1.44, 11,                              1, 35.25, 263,                              4, 6.42, 275, 90.0,                              45
98.7, 2, 1.54, 12,                              1, 35.35, 264,                              4, 6.51, 280, 90.0,                              45
98.78, 2, 1.62, 12,                              1, 35.43, 264,                              4, 6.59, 283, 90.0,                              45
98.87, 2, 1.7, 13,                              1, 35.51, 265,                              4, 6.68, 287, 90.0,                              45
98.95, 2, 1.78, 14,                              1, 35.59, 265,                              4, 6.76, 290, 90.0,                              45
99.04, 2, 1.88, 15,                              1, 35.69, 266,                              4, 6.85, 294, 90.0,                              45
99.12, 2, 1.96, 15,                              1, 35.77, 267,                              4, 6.93, 298, 90.0,                              45
99.21, 2, 2.04, 16,                              1, 35.85, 267,                              4, 7.02, 301, 90.0,                              45
99.31, 2, 2.14, 17,                              1, 35.95, 268,                              4, 7.12, 306, 90.0,                              45
99.39, 2, 2.22, 18,                              1, 36.04, 269,                              4, 7.2, 309, 90.0,                              45
99.47, 2, 2.31, 18,                              1, 36.12, 269,                              4, 7.28, 313, 90.0,                              45
99.57, 2, 2.4, 19,                              1, 36.21, 270,                              4, 7.38, 317, 90.0,                              45
99.65, 2, 2.48, 20,                              1, 36.3, 271,                              4, 7.46, 321, 90.0,                              45
99.73, 2, 2.56, 20,                              1, 36.38, 271,                              4, 7.54, 324, 90.0,                              45
99.81, 2, 2.65, 21,                              1, 36.46, 272,                              4, 7.62, 328, 90.0,                              45
99.89, 2, 2.73, 22,                              1, 36.54, 272,                              4, 7.7, 331, 90.0,                              45
99.97, 2, 2.81, 23,                              1, 36.62, 273,                              4, 7.78, 335, 90.0,                              45
100.06, 2, 2.89, 23,                              1, 36.7, 274,                              4, 7.87, 338, 90.0,                              45
100.15, 2, 2.98, 24,                              1, 36.8, 274,                              4, 7.96, 343, 90.0,                              0
100.25, 2, 3.08, 25,                              1, 36.89, 275,                              4, 8.06, 347, 90.0,                              0
100.34, 2, 3.17, 26,                              1, 36.99, 276,                              4, 8.15, 351, 90.0,                              0
100.44, 2, 3.27, 26,                              1, 37.08, 276,                              4, 8.25, 355, 90.0,                              0
100.52, 2, 3.35, 27,                              1, 37.16, 277,                              4, 8.33, 358, 90.0,                              0
100.6, 2, 3.43, 28,                              1, 37.25, 278,                              4, 8.41, 362, 90.0,                              0
100.68, 2, 3.51, 28,                              1, 37.33, 278,                              4, 8.49, 365, 90.0,                              0
100.76, 2, 3.59, 29,                              1, 37.41, 279,                              4, 8.57, 369, 90.0,                              0
100.86, 2, 3.69, 30,                              1, 37.5, 280,                              4, 8.67, 373, 90.0,                              0
100.95, 2, 3.78, 31,                              1, 37.6, 280,                              4, 8.76, 377, 90.0,                              0
101.05, 2, 3.88, 31,                              1, 37.7, 281,                              4, 8.86, 381, 90.0,                              0
101.13, 2, 3.96, 32,                              1, 37.78, 282,                              4, 8.94, 385, 90.0,                              0
101.21, 2, 4.04, 33,                              1, 37.86, 282,                              4, 9.02, 388, 90.0,                              0
101.29, 2, 4.12, 34,                              1, 37.94, 283,                              4, 9.1, 392, 90.0,                              0
101.37, 2, 4.2, 34,                              1, 38.02, 283,                              4, 9.18, 395, 90.0,                              0
101.45, 2, 4.28, 35,                              1, 38.1, 284,                              4, 9.26, 399, 90.0,                              0
101.55, 2, 4.38, 36,                              1, 38.19, 285,                              4, 9.36, 403, 90.0,                              0
101.64, 2, 4.48, 37,                              1, 38.29, 285,                              4, 9.45, 407, 90.0,                              0
101.72, 2, 4.56, 37,                              1, 38.37, 286,                              4, 9.53, 411, 90.0,                              0
101.8, 2, 4.64, 38,                              1, 38.45, 287,                              4, 9.61, 414, 90.0,                              0
101.88, 2, 4.72, 39,                              1, 38.53, 287,                              4, 9.69, 418, 90.0,                              0
101.97, 2, 4.8, 39,                              1, 38.61, 288,                              4, 9.78, 421, 90.0,                              0
102.06, 2, 4.9, 40,                              1, 38.71, 289,                              4, 9.87, 425, 90.0,                              0
102.16, 2, 4.99, 41,                              1, 38.8, 289,                              4, 9.97, 430, 90.0,                              45
102.24, 2, 5.07, 42,                              1, 38.89, 290,                              4, 10.05, 433, 90.0,                              45
102.33, 2, 5.16, 42,                              1, 38.97, 291,                              4, 10.14, 437, 90.0,                              45
102.41, 2, 5.24, 43,                              1, 39.05, 291,                              4, 10.22, 440, 90.0,                              45
102.5, 2, 5.34, 44,                              1, 39.15, 292,                              4, 10.31, 445, 90.0,                              45
102.59, 2, 5.42, 45,                              1, 39.23, 293,                              4, 10.4, 448, 90.0,                              45
102.67, 2, 5.5, 45,                              1, 39.32, 293,                              4, 10.48, 452, 90.0,                              45
102.75, 2, 5.58, 46,                              1, 39.4, 294,                              4, 10.56, 455, 90.0,                              45
102.83, 2, 5.67, 47,                              1, 39.48, 294,                              4, 10.64, 459, 90.0,                              45
102.92, 2, 5.75, 47,                              1, 39.56, 295,                              4, 10.73, 462, 90.0,                              45
103.01, 2, 5.85, 48,                              1, 39.66, 296,                              4, 10.82, 467, 90.0,                              45
103.09, 2, 5.93, 49,                              1, 39.74, 296,                              4, 10.9, 470, 90.0,                              45
103.18, 2, 6.01, 50,                              1, 39.82, 297,                              4, 10.99, 474, 90.0,                              45
103.28, 2, 6.11, 50,                              1, 39.92, 298,                              4, 11.09, 478, 90.0,                              45
103.37, 2, 6.21, 51,                              1, 40.02, 298,                              4, 11.18, 482, 90.0,                              45
103.47, 2, 6.3, 52,                              1, 40.11, 299,                              4, 11.28, 486, 90.0,                              45
103.55, 2, 6.38, 53,                              1, 40.19, 300,                              4, 11.36, 490, 90.0,                              45
103.63, 2, 6.46, 53,                              1, 40.27, 300,                              4, 11.44, 493, 90.0,                              45
103.71, 2, 6.54, 54,                              1, 40.36, 301,                              4, 11.52, 497, 90.0,                              45
103.79, 2, 6.62, 55,                              1, 40.44, 302,                              4, 11.6, 501, 90.0,                              45
103.89, 2, 6.72, 55,                              1, 40.53, 302,                              4, 11.7, 505, 90.0,                              45
103.98, 2, 6.81, 56,                              1, 40.63, 303,                              4, 11.79, 509, 90.0,                              45
104.08, 2, 6.91, 57,                              1, 40.72, 304,                              4, 11.89, 513, 90.0,                              45
104.16, 2, 7.0, 58,                              1, 40.81, 304,                              4, 11.97, 517, 90.0,                              45
104.25, 2, 7.08, 59,                              1, 40.89, 305,                              4, 12.06, 520, 90.0,                              45
104.33, 2, 7.16, 59,                              1, 40.98, 306,                              4, 12.14, 524, 90.0,                              45
104.41, 2, 7.24, 60,                              1, 41.06, 306,                              4, 12.22, 527, 90.0,                              45
104.51, 2, 7.34, 61,                              1, 41.16, 307,                              4, 12.32, 532, 90.0,                              45
104.59, 2, 7.42, 61,                              1, 41.24, 308,                              4, 12.4, 535, 90.0,                              45
104.67, 2, 7.5, 62,                              1, 41.32, 308,                              4, 12.48, 539, 90.0,                              45
104.77, 2, 7.6, 63,                              1, 41.41, 309,                              4, 12.58, 543, 90.0,                              45
104.85, 2, 7.68, 64,                              1, 41.5, 310,                              4, 12.66, 547, 90.0,                              45
104.93, 2, 7.77, 64,                              1, 41.58, 310,                              4, 12.74, 550, 90.0,                              45
105.02, 2, 7.85, 65,                              1, 41.66, 311,                              4, 12.83, 554, 90.0,                              45
105.11, 2, 7.95, 66,                              1, 41.76, 311,                              4, 12.92, 558, 90.0,                              45
105.2, 2, 8.03, 67,                              1, 41.84, 312,                              4, 13.01, 561, 90.0,                              45
105.28, 2, 8.11, 67,                              1, 41.93, 313,                              4, 13.09, 565, 90.0,                              45
105.36, 2, 8.19, 68,                              1, 42.01, 313,                              4, 13.17, 569, 90.0,                              45
105.44, 2, 8.28, 69,                              1, 42.09, 314,                              4, 13.25, 572, 90.0,                              45
105.54, 2, 8.37, 69,                              1, 42.19, 315,                              4, 13.35, 576, 90.0,                              45
105.62, 2, 8.45, 70,                              1, 42.27, 315,                              4, 13.43, 580, 90.0,                              45
105.7, 2, 8.53, 71,                              1, 42.35, 316,                              4, 13.51, 583, 90.0,                              45
105.78, 2, 8.62, 72,                              1, 42.43, 316,                              4, 13.59, 587, 90.0,                              45
105.88, 2, 8.71, 72,                              1, 42.53, 317,                              4, 13.69, 591, 90.0,                              45
105.96, 2, 8.79, 73,                              1, 42.61, 318,                              4, 13.77, 595, 90.0,                              45
106.06, 2, 8.89, 74,                              1, 42.71, 319,                              4, 13.87, 599, 90.0,                              45
106.14, 2, 8.97, 75,                              1, 42.79, 319,                              4, 13.95, 602, 90.0,                              45
106.24, 2, 9.07, 75,                              1, 42.89, 320,                              4, 14.05, 607, 90.0,                              45
106.32, 2, 9.15, 76,                              1, 42.97, 320,                              4, 14.13, 610, 90.0,                              45
106.4, 2, 9.23, 77,                              1, 43.05, 321,                              4, 14.21, 614, 90.0,                              45
106.5, 2, 9.33, 77,                              1, 43.15, 322,                              4, 14.31, 618, 90.0,                              45
106.58, 2, 9.41, 78,                              1, 43.23, 322,                              4, 14.39, 622, 90.0,                              45
106.66, 2, 9.5, 79,                              1, 43.31, 323,                              4, 14.47, 625, 90.0,                              45
106.76, 2, 9.59, 80,                              1, 43.41, 324,                              4, 14.57, 629, 90.0,                              45
106.86, 2, 9.69, 81,                              1, 43.51, 325,                              4, 14.67, 634, 90.0,                              45
106.94, 2, 9.77, 81,                              1, 43.59, 325,                              4, 14.75, 637, 90.0,                              45
107.04, 2, 9.87, 82,                              1, 43.69, 326,                              4, 14.85, 642, 90.0,                              45
107.12, 2, 9.96, 83,                              1, 43.77, 326,                              4, 14.93, 645, 90.0,                              45
107.21, 2, 10.04, 84,                              1, 43.85, 327,                              4, 15.02, 649, 90.0,                              45
107.29, 2, 10.12, 84,                              1, 43.94, 328,                              4, 15.1, 652, 90.0,                              45
107.39, 2, 10.23, 85,                              1, 44.04, 329,                              4, 15.2, 657, 90.0,                              45
107.49, 2, 10.32, 86,                              1, 44.14, 329,                              4, 15.3, 661, 90.0,                              45
107.59, 2, 10.42, 87,                              1, 44.24, 330,                              4, 15.4, 666, 90.0,                              45
107.69, 2, 10.53, 88,                              1, 44.34, 331,                              4, 15.5, 670, 90.0,                              45
107.78, 2, 10.61, 88,                              1, 44.42, 331,                              4, 15.59, 674, 90.0,                              45
107.86, 2, 10.7, 89,                              1, 44.51, 332,                              4, 15.67, 677, 90.0,                              45
107.97, 2, 10.81, 90,                              1, 44.62, 333,                              4, 15.78, 682, 90.0,                              45
108.08, 2, 10.91, 91,                              1, 44.73, 334,                              4, 15.89, 687, 90.0,                              45
108.16, 2, 11.0, 92,                              1, 44.81, 334,                              4, 15.97, 690, 90.0,                              45
108.25, 2, 11.08, 92,                              1, 44.9, 335,                              4, 16.06, 694, 90.0,                              0
108.33, 2, 11.17, 93,                              1, 44.98, 336,                              4, 16.14, 698, 90.0,                              0
108.42, 2, 11.25, 94,                              1, 45.07, 336,                              4, 16.23, 701, 90.0,                              0
108.5, 2, 11.34, 94,                              1, 45.15, 337,                              4, 16.31, 705, 90.0,                              0
108.59, 2, 11.42, 95,                              1, 45.23, 337,                              4, 16.4, 709, 90.0,                              0
108.69, 2, 11.52, 96,                              1, 45.33, 338,                              4, 16.5, 713, 90.0,                              0
108.79, 2, 11.62, 97,                              1, 45.43, 339,                              4, 16.6, 717, 90.0,                              0
108.87, 2, 11.7, 98,                              1, 45.52, 340,                              4, 16.68, 721, 90.0,                              0
108.95, 2, 11.79, 98,                              1, 45.6, 340,                              4, 16.76, 725, 90.0,                              0
109.04, 2, 11.87, 99,                              1, 45.68, 341,                              4, 16.85, 728, 90.0,                              0
109.13, 2, 11.97, 100,                              1, 45.78, 342,                              4, 16.94, 732, 90.0,                              0
109.22, 2, 12.05, 100,                              1, 45.86, 342,                              4, 17.03, 736, 90.0,                              0
109.31, 2, 12.15, 101,                              1, 45.96, 343,                              4, 17.12, 740, 90.0,                              0
109.4, 2, 12.23, 102,                              1, 46.05, 343,                              4, 17.21, 744, 90.0,                              0
109.48, 2, 12.31, 103,                              1, 46.13, 344,                              4, 17.29, 747, 90.0,                              0
109.56, 2, 12.39, 103,                              1, 46.21, 345,                              4, 17.37, 751, 90.0,                              0
109.64, 2, 12.48, 104,                              1, 46.29, 345,                              4, 17.45, 754, 90.0,                              0
109.72, 2, 12.56, 105,                              1, 46.37, 346,                              4, 17.53, 758, 90.0,                              0
109.81, 2, 12.64, 105,                              1, 46.45, 347,                              4, 17.62, 762, 90.0,                              0
109.89, 2, 12.72, 106,                              1, 46.53, 347,                              4, 17.7, 765, 90.0,                              0
109.98, 2, 12.82, 107,                              1, 46.63, 348,                              4, 17.79, 769, 90.0,                              0
110.06, 2, 12.9, 108,                              1, 46.71, 348,                              4, 17.87, 773, 90.0,                              0
110.14, 2, 12.98, 108,                              1, 46.79, 349,                              4, 17.95, 776, 90.0,                              0
110.23, 2, 13.06, 109,                              1, 46.87, 350,                              4, 18.04, 780, 90.0,                              0
110.32, 2, 13.15, 110,                              1, 46.97, 350,                              4, 18.13, 784, 90.0,                              45
110.42, 2, 13.25, 111,                              1, 47.07, 351,                              4, 18.23, 788, 90.0,                              45
110.5, 2, 13.33, 111,                              1, 47.15, 352,                              4, 18.31, 792, 90.0,                              45
110.58, 2, 13.41, 112,                              1, 47.23, 352,                              4, 18.39, 795, 90.0,                              45
110.66, 2, 13.49, 113,                              1, 47.31, 353,                              4, 18.47, 799, 90.0,                              45
110.74, 2, 13.57, 113,                              1, 47.39, 354,                              4, 18.55, 802, 90.0,                              45
110.84, 2, 13.67, 114,                              1, 47.49, 354,                              4, 18.65, 806, 90.0,                              45
110.92, 2, 13.75, 115,                              1, 47.57, 355,                              4, 18.73, 810, 90.0,                              45
111.0, 2, 13.83, 116,                              1, 47.65, 355,                              4, 18.81, 813, 90.0,                              45
111.08, 2, 13.91, 116,                              1, 47.73, 356,                              4, 18.89, 817, 90.0,                              45
111.16, 2, 13.99, 117,                              1, 47.81, 357,                              4, 18.97, 820, 90.0,                              45
111.26, 2, 14.09, 118,                              1, 47.9, 357,                              4, 19.07, 825, 90.0,                              45
111.35, 2, 14.18, 118,                              1, 48.0, 358,                              4, 19.16, 829, 90.0,                              45
111.43, 2, 14.26, 119,                              1, 48.08, 359,                              4, 19.24, 832, 90.0,                              45
111.51, 2, 14.34, 120,                              1, 48.16, 359,                              4, 19.32, 835, 90.0,                              45
111.59, 2, 14.42, 121,                              1, 48.23, 360,                              4, 19.4, 839, 90.0,                              45
111.67, 2, 14.5, 121,                              1, 48.32, 361,                              4, 19.48, 843, 90.0,                              45
111.75, 2, 14.58, 122,                              1, 48.4, 361,                              4, 19.56, 846, 90.0,                              45
111.85, 2, 14.68, 123,                              1, 48.49, 362,                              4, 19.66, 850, 90.0,                              45
111.94, 2, 14.78, 123,                              1, 48.59, 363,                              4, 19.75, 854, 90.0,                              45
112.04, 2, 14.87, 124,                              1, 48.68, 363,                              4, 19.85, 858, 90.0,                              45
112.12, 2, 14.95, 125,                              1, 48.76, 364,                              4, 19.93, 862, 90.0,                              45
112.21, 2, 15.05, 126,                              1, 48.86, 365,                              4, 20.02, 866, 90.0,                              45
112.3, 2, 15.14, 126,                              1, 48.95, 365,                              5, 0.05, 870, 112.5,                              45
112.38, 2, 15.22, 127,                              1, 49.03, 366,                              5, 0.13, 3, 112.5,                              45
112.46, 2, 15.29, 128,                              1, 49.11, 366,                              5, 0.21, 6, 112.5,                              45
112.55, 2, 15.39, 129,                              1, 49.2, 367,                              5, 0.3, 10, 112.5,                              45
112.63, 2, 15.46, 129,                              1, 49.28, 368,                              5, 0.38, 14, 112.5,                              45
112.71, 2, 15.54, 130,                              1, 49.36, 368,                              5, 0.46, 17, 112.5,                              45
112.79, 2, 15.62, 131,                              1, 49.44, 369,                              5, 0.54, 20, 112.5,                              45
112.87, 2, 15.7, 131,                              1, 49.51, 369,                              5, 0.62, 24, 112.5,                              45
112.96, 2, 15.79, 132,                              1, 49.61, 370,                              5, 0.71, 28, 112.5,                              45
113.04, 2, 15.87, 133,                              1, 49.69, 371,                              5, 0.79, 31, 112.5,                              45
113.12, 2, 15.95, 133,                              1, 49.76, 371,                              5, 0.87, 35, 112.5,                              45
113.21, 2, 16.04, 134,                              1, 49.86, 372,                              5, 0.96, 39, 112.5,                              45
113.29, 2, 16.12, 135,                              1, 49.94, 373,                              5, 1.04, 42, 112.5,                              45
113.37, 2, 16.2, 136,                              1, 50.01, 373,                              5, 1.12, 46, 112.5,                              45
113.46, 2, 16.29, 136,                              1, 50.11, 374,                              5, 1.21, 50, 112.5,                              45
113.54, 2, 16.37, 137,                              1, 50.19, 374,                              5, 1.29, 53, 112.5,                              45
113.62, 2, 16.45, 138,                              1, 50.26, 375,                              5, 1.37, 56, 112.5,                              45
113.7, 2, 16.53, 138,                              1, 50.34, 376,                              5, 1.44, 60, 112.5,                              45
113.77, 2, 16.61, 139,                              1, 50.42, 376,                              5, 1.52, 63, 112.5,                              45
113.85, 2, 16.69, 140,                              1, 50.5, 377,                              5, 1.6, 67, 112.5,                              45
113.93, 2, 16.76, 140,                              1, 50.58, 377,                              5, 1.68, 70, 112.5,                              45
114.01, 2, 16.84, 141,                              1, 50.66, 378,                              5, 1.76, 73, 112.5,                              45
114.09, 2, 16.92, 142,                              1, 50.73, 379,                              5, 1.84, 77, 112.5,                              45
114.18, 2, 17.01, 142,                              1, 50.83, 379,                              5, 1.93, 81, 112.5,                              45
114.26, 2, 17.09, 143,                              1, 50.9, 380,                              5, 2.01, 84, 112.5,                              45
114.34, 2, 17.17, 144,                              1, 50.98, 380,                              5, 2.09, 88, 112.5,                              45
114.42, 2, 17.25, 144,                              1, 51.06, 381,                              5, 2.16, 91, 112.5,                              45
114.49, 2, 17.33, 145,                              1, 51.14, 382,                              5, 2.24, 94, 112.5,                              45
114.57, 2, 17.4, 146,                              1, 51.22, 382,                              5, 2.32, 98, 112.5,                              45
114.65, 2, 17.48, 146,                              1, 51.3, 383,                              5, 2.4, 101, 112.5,                              45
114.73, 2, 17.56, 147,                              1, 51.37, 383,                              5, 2.48, 105, 112.5,                              45
114.81, 2, 17.64, 148,                              2, 0.06, 384,                              5, 2.56, 108, 112.5,                              45
114.9, 2, 17.73, 148,                              2, 0.15, 0,                              5, 2.65, 112, 112.5,                              45
114.98, 2, 17.81, 149,                              2, 0.23, 1,                              5, 2.73, 115, 112.5,                              45
115.07, 2, 17.9, 150,                              2, 0.32, 1,                              5, 2.82, 119, 112.5,                              45
115.15, 2, 17.98, 151,                              2, 0.4, 2,                              5, 2.9, 123, 112.5,                              45
115.23, 2, 18.06, 151,                              2, 0.48, 3,                              5, 2.98, 126, 112.5,                              45
115.3, 2, 18.14, 152,                              2, 0.55, 3,                              5, 3.05, 130, 112.5,                              45
115.38, 2, 18.22, 153,                              2, 0.63, 4,                              5, 3.13, 133, 112.5,                              45
115.48, 2, 18.31, 153,                              2, 0.72, 5,                              5, 3.23, 137, 112.5,                              45
115.57, 2, 18.4, 154,                              2, 0.82, 5,                              5, 3.32, 141, 112.5,                              45
115.65, 2, 18.48, 155,                              2, 0.9, 6,                              5, 3.4, 145, 112.5,                              45
115.73, 2, 18.56, 155,                              2, 0.98, 6,                              5, 3.48, 148, 112.5,                              45
115.81, 2, 18.64, 156,                              2, 1.05, 7,                              5, 3.55, 151, 112.5,                              45
115.88, 2, 18.72, 157,                              2, 1.13, 8,                              5, 3.63, 155, 112.5,                              45
115.96, 2, 18.8, 157,                              2, 1.21, 8,                              5, 3.71, 158, 112.5,                              45
116.04, 2, 18.88, 158,                              2, 1.29, 9,                              5, 3.79, 162, 112.5,                              45
116.14, 2, 18.97, 159,                              2, 1.38, 9,                              5, 3.89, 166, 112.5,                              45
116.22, 2, 19.05, 160,                              2, 1.46, 10,                              5, 3.97, 169, 112.5,                              45
116.31, 2, 19.14, 160,                              2, 1.56, 11,                              5, 4.06, 173, 112.5,                              45
116.41, 2, 19.24, 161,                              2, 1.65, 11,                              5, 4.16, 177, 112.5,                              45
116.5, 2, 19.33, 162,                              2, 1.75, 12,                              5, 4.25, 182, 112.5,                              0
116.59, 2, 19.43, 163,                              2, 1.84, 13,                              5, 4.34, 186, 112.5,                              0
116.67, 2, 19.51, 163,                              2, 1.92, 13,                              5, 4.42, 189, 112.5,                              0
116.75, 2, 19.58, 164,                              2, 2.0, 14,                              5, 4.5, 193, 112.5,                              0
116.83, 2, 19.66, 165,                              2, 2.08, 15,                              5, 4.58, 196, 112.5,                              0
116.93, 2, 19.76, 165,                              2, 2.17, 15,                              5, 4.67, 200, 112.5,                              0
117.0, 2, 19.84, 166,                              2, 2.25, 16,                              5, 4.75, 203, 112.5,                              0
117.08, 2, 19.91, 167,                              2, 2.33, 17,                              5, 4.83, 207, 112.5,                              0
117.17, 2, 20.01, 168,                              2, 2.42, 17,                              5, 4.92, 211, 112.5,                              0
117.25, 2, 20.09, 168,                              2, 2.5, 18,                              5, 5.0, 214, 112.5,                              0
117.33, 2, 20.16, 169,                              2, 2.58, 18,                              5, 5.08, 218, 112.5,                              0
117.41, 2, 20.24, 170,                              2, 2.66, 19,                              5, 5.16, 221, 112.5,                              0
117.51, 2, 20.34, 170,                              2, 2.75, 20,                              5, 5.25, 225, 112.5,                              0
117.59, 2, 20.42, 171,                              2, 2.83, 20,                              5, 5.33, 229, 112.5,                              0
117.67, 2, 20.5, 172,                              2, 2.91, 21,                              5, 5.41, 232, 112.5,                              0
117.74, 2, 20.58, 172,                              2, 2.99, 21,                              5, 5.49, 235, 112.5,                              0
117.82, 2, 20.66, 173,                              2, 3.07, 22,                              5, 5.57, 239, 112.5,                              0
117.91, 2, 20.74, 174,                              2, 3.16, 23,                              5, 5.66, 243, 112.5,                              0
117.99, 2, 20.82, 175,                              2, 3.24, 23,                              5, 5.74, 246, 112.5,                              0
118.07, 2, 20.9, 175,                              2, 3.32, 24,                              5, 5.82, 250, 112.5,                              0
118.16, 2, 20.99, 176,                              2, 3.41, 25,                              5, 5.91, 254, 112.5,                              0
118.24, 2, 21.08, 177,                              2, 3.49, 25,                              5, 5.99, 257, 112.5,                              0
118.34, 2, 21.17, 177,                              2, 3.59, 26,                              5, 6.09, 261, 112.5,                              0
118.41, 2, 21.25, 178,                              2, 3.66, 26,                              5, 6.16, 265, 112.5,                              0
118.49, 2, 21.33, 179,                              2, 3.74, 27,                              5, 6.24, 268, 112.5,                              0
118.57, 2, 21.4, 179,                              2, 3.82, 28,                              5, 6.32, 271, 112.5,                              0
118.65, 2, 21.48, 180,                              2, 3.9, 28,                              5, 6.4, 275, 112.5,                              0
118.74, 2, 21.57, 181,                              2, 3.99, 29,                              5, 6.49, 279, 112.5,                              0
