Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
SUB01, No, No, Yes, 18, 42.667, 15, 51.333, 16, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
27.16, 0, 15.14, 126,                              0, 15.14, 112,                              0, 15.14, 654, 0.0,                              45
27.24, 0, 15.23, 127,                              0, 15.23, 113,                              0, 15.23, 658, 0.0,                              45
27.32, 0, 15.31, 128,                              0, 15.31, 114,                              0, 15.31, 662, 0.0,                              45
27.41, 0, 15.39, 129,                              0, 15.39, 114,                              0, 15.39, 665, 0.0,                              45
27.49, 0, 15.48, 129,                              0, 15.48, 115,                              0, 15.48, 669, 0.0,                              45
27.57, 0, 15.56, 130,                              0, 15.56, 115,                              0, 15.56, 672, 0.0,                              45
27.66, 0, 15.65, 131,                              0, 15.65, 116,                              0, 15.65, 676, 0.0,                              45
27.76, 0, 15.75, 132,                              0, 15.75, 117,                              0, 15.75, 680, 0.0,                              45
27.86, 0, 15.84, 132,                              0, 15.84, 118,                              0, 15.84, 685, 0.0,                              45
27.95, 0, 15.94, 133,                              0, 15.94, 118,                              0, 15.94, 689, 0.0,                              45
28.03, 0, 16.02, 134,                              0, 16.02, 119,                              0, 16.02, 692, 0.0,                              45
28.12, 0, 16.1, 135,                              0, 16.1, 120,                              0, 16.1, 696, 0.0,                              45
28.2, 0, 16.18, 135,                              0, 16.18, 120,                              0, 16.18, 699, 0.0,                              45
28.28, 0, 16.27, 136,                              0, 16.27, 121,                              0, 16.27, 703, 0.0,                              45
28.36, 0, 16.35, 137,                              0, 16.35, 121,                              0, 16.35, 707, 0.0,                              45
28.45, 0, 16.43, 137,                              0, 16.43, 122,                              0, 16.43, 710, 0.0,                              45
28.53, 0, 16.52, 138,                              0, 16.52, 123,                              0, 16.52, 714, 0.0,                              45
28.61, 0, 16.6, 139,                              0, 16.6, 123,                              0, 16.6, 717, 0.0,                              45
28.7, 0, 16.68, 140,                              0, 16.68, 124,                              0, 16.68, 721, 0.0,                              45
28.78, 0, 16.77, 140,                              0, 16.77, 125,                              0, 16.77, 725, 0.0,                              45
28.87, 0, 16.85, 141,                              0, 16.85, 125,                              0, 16.85, 728, 0.0,                              45
28.95, 0, 16.94, 142,                              0, 16.94, 126,                              0, 16.94, 732, 0.0,                              45
29.03, 0, 17.02, 142,                              0, 17.02, 126,                              0, 17.02, 736, 0.0,                              45
29.12, 0, 17.11, 143,                              0, 17.11, 127,                              0, 17.11, 740, 0.0,                              45
29.21, 0, 17.19, 144,                              0, 17.19, 128,                              0, 17.19, 743, 0.0,                              45
29.29, 0, 17.28, 145,                              0, 17.28, 128,                              0, 17.28, 747, 0.0,                              45
29.38, 0, 17.36, 145,                              0, 17.36, 129,                              0, 17.36, 751, 0.0,                              45
29.46, 0, 17.45, 146,                              0, 17.45, 130,                              0, 17.45, 754, 0.0,                              45
